stop_id,stop_name,stop_lat,stop_lon,agency,routes,municipality,shading,shade_coverage,shade_sources,review_status,confidence,ridership,priority_score,heat_vulnerability_label,stop_code,nearby_destinations,tree_canopy_pct,heat_vulnerability_index,lst_median
725,22nd St @ Bougainvillea Av,28.043693,-82.434643,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,725,,0.423354,7.530963,99.0
4132,22nd St @ Busch Blvd,28.033037,-82.434686,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4132,,0.405819,5.389677,97.0
685,22nd St @ Busch Blvd,28.033278,-82.434547,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,685,,0.405819,5.389677,97.0
4894,22nd St @ Cayuga St,27.986632,-82.434773,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4894,,0.483642,5.066517,96.0
672,22nd St @ Cayuga St,27.986431,-82.434651,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,672,,0.404086,7.01079,98.0
671,22nd St @ Chelsea St,27.984892,-82.434661,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,671,,0.373254,5.990742,98.0
738,22nd St @ Chelsea St,27.985279,-82.434773,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,738,,0.483642,5.066517,96.0
4296,22nd St @ Columbus Dr,27.966642,-82.434652,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4296,,0.283374,6.667147,98.0
682,22nd St @ Diana St,28.00689,-82.434629,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,682,,0.289104,8.663226,100.0
727,22nd St @ Diana St,28.007188,-82.434802,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,727,,0.42357,4.870942,94.0
703,22nd St @ Fletcher Av,28.068573,-82.434485,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,703,,,,
4126,22nd St @ Fowler Av,28.054932,-82.434713,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Most Vulnerable,4126,,0.049405,9.999784,105.0
695,22nd St @ Fowler Av,28.053675,-82.434559,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Most Vulnerable,695,,0.278752,9.158626,100.0
4882,22nd St @ Giddens Av,27.995171,-82.43465,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4882,,0.239469,7.232134,101.0
733,22nd St @ Giddens Av,27.995398,-82.434779,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,733,,0.441089,6.18195,99.0
4892,22nd St @ Hanna Av,28.003466,-82.434812,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4892,,0.42357,4.870942,94.0
680,22nd St @ Hanna Av,28.003231,-82.43464,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,680,,0.289104,8.663226,100.0
731,22nd St @ Henry Av,27.99981,-82.434753,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,731,,0.42357,4.870942,94.0
677,22nd St @ Henry Ave,27.999418,-82.43462,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,677,,0.289104,8.663226,100.0
675,22nd St @ Hillsborough Av,27.996593,-82.43463,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,675,,0.289104,8.663226,100.0
732,22nd St @ Hillsborough Av,27.996819,-82.434786,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,732,,0.42357,4.870942,94.0
667,22nd St @ Lake Av,27.97733,-82.434682,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,667,,0.303091,7.403541,100.0
744,22nd St @ Lake Av,27.977283,-82.43481,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,744,,0.248815,7.311105,101.0
4129,22nd St @ Linebaugh Av,28.04006,-82.434749,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4129,,0.403096,5.762027,96.0
688,22nd St @ Linebaugh Av,28.03968,-82.434557,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,688,,0.403096,5.762027,96.0
668,22nd St @ M L King Jr Blvd,27.981308,-82.434744,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,668,,0.303091,7.403541,100.0
7753,22nd St @ M L King Jr Blvd,27.980889,-82.434874,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7753,,0.248815,7.311105,101.0
674,22nd St @ Mc Berry St,27.993595,-82.434671,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,674,,0.239469,7.232134,101.0
4135,22nd St @ North Bay St,27.983542,-82.434823,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4135,,0.483642,5.066517,96.0
670,22nd St @ North Bay St,27.983189,-82.434641,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,670,,0.373254,5.990742,98.0
687,22nd St @ Okara Rd,28.036891,-82.434547,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,687,,0.405819,5.389677,97.0
4112,22nd St @ Osborne Av,27.988596,-82.43463,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4112,,0.404086,7.01079,98.0
737,22nd St @ Osborne Av,27.988968,-82.434775,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,737,,0.573225,6.267712,97.0
710,22nd St @ Rae Ct,28.078661,-82.434555,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,710,,,,
4984,22nd St @ Rowlett Park Dr,28.027365,-82.432632,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4984,,0.392756,5.982347,97.0
4986,22nd St @ Rowlett Park Dr,28.022692,-82.435186,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4986,,0.392756,5.982347,97.0
7813,22nd St @ Rowlett Park Dr,28.022565,-82.435064,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7813,,0.392756,5.982347,97.0
734,22nd St @ Shadowlawn Av,27.993441,-82.434853,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,734,,0.441089,6.18195,99.0
4133,22nd St @ Skagway Av,28.032025,-82.434694,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4133,,0.392756,5.982347,97.0
4298,22nd St @ Sligh Av,28.010204,-82.434755,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4298,,0.42357,4.870942,94.0
683,22nd St @ Sligh Av,28.010376,-82.434599,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,683,,0.289104,8.663226,100.0
4684,22nd St @ University Lake,28.063422,-82.434485,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,4684,,,,
4706,22nd St @ Villas,28.063647,-82.434598,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,4706,,,,
4963,22nd St @ Water Av,28.02512,-82.434586,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4963,,0.392756,5.982347,97.0
4985,22nd St @ Waters Av,28.025554,-82.434517,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4985,,0.392756,5.982347,97.0
7913,24th St @ Hawks Point Ct,27.732935,-82.400491,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7913,,,,
7912,24th St @ Larkspur Glen Ct,27.728704,-82.401947,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7912,,,,
1681,30th St @ 109th Av,28.047389,-82.426315,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Most Vulnerable,1681,,0.278752,9.158626,100.0
4971,30th St @ 109th Av,28.046904,-82.426112,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4971,,0.161388,6.649482,100.0
1680,30th St @ 113th Av,28.051045,-82.426262,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Most Vulnerable,1680,,0.278752,9.158626,100.0
4966,30th St @ 97th Av,28.038276,-82.426115,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4966,,0.297514,5.822191,97.0
1669,30th St @ Annie St,28.036023,-82.426126,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1669,,0.297514,5.822191,97.0
1688,30th St @ Annie St,28.036449,-82.426286,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1688,,0.405819,5.389677,97.0
1670,30th St @ Bougainvillea  Av,28.043362,-82.426114,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1670,,0.297514,5.822191,97.0
1682,30th St @ Bougainvillea Av,28.043801,-82.426278,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1682,,0.261427,6.451888,98.0
1668,30th St @ Busch Blvd,28.031954,-82.426321,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1668,,0.392756,5.982347,97.0
1689,30th St @ Busch Blvd,28.032145,-82.426491,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1689,,0.392756,5.982347,97.0
1692,30th St @ Diana Ct,28.007161,-82.426531,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1692,,0.383018,5.791592,93.0
1664,30th St @ Diana St,28.006817,-82.426413,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1664,,0.497584,5.374346,96.0
4981,30th St @ Foxfire II Apts,28.045507,-82.426277,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4981,,0.261427,6.451888,98.0
1661,30th St @ Hanna Av,28.003203,-82.426414,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1661,,0.45868,5.866855,98.0
1695,30th St @ Hanna Av,28.003593,-82.426606,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1695,,0.383018,5.791592,93.0
1697,30th St @ Henry Av,27.999502,-82.426527,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,1697,,0.289104,8.663226,100.0
1700,30th St @ Hillsborough Av N/S,27.996329,-82.426557,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,1700,,0.289104,8.663226,100.0
1656,30th St @ Hillsborough Ave,27.996357,-82.426445,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1656,,0.45868,5.866855,98.0
1659,30th St @ Idlewild Av,28.00112,-82.426394,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1659,,0.45868,5.866855,98.0
4989,30th St @ Idlewild Av,28.001078,-82.426527,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4989,,0.45868,5.866855,98.0
1665,30th St @ Pocahontas Av,28.008628,-82.426393,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1665,,0.497584,5.374346,96.0
4987,30th St @ Pocahontas Av,28.00888,-82.42653,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4987,,0.383018,5.791592,93.0
1685,30th St @ Poinsettia Av,28.041227,-82.426273,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1685,,0.403096,5.762027,96.0
4968,30th St @ Pointsettia Av,28.041295,-82.426117,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4968,,0.297514,5.822191,97.0
1658,30th St @ Powhatan Av,27.999155,-82.426374,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1658,,0.45868,5.866855,98.0
4973,30th St @ Railroad Crossing,28.052574,-82.426031,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4973,,0.161388,6.649482,100.0
4980,30th St @ Railroad Crossing,28.053833,-82.426315,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Most Vulnerable,4980,,0.278752,9.158626,100.0
1666,30th St @ Sligh Av,28.01052,-82.426372,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1666,,0.497584,5.374346,96.0
7821,30th St @ SR 674,27.713465,-82.393967,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7821,,,,
4970,30th St @ Times Customer Service,28.045794,-82.426061,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4970,,0.161388,6.649482,100.0
4969,30th St @ University Center,28.04482,-82.42609,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4969,,0.161388,6.649482,100.0
8135,30th St @ Yuengling,28.050235,-82.426017,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,8135,,0.161388,6.649482,100.0
8070,30TH St SE North,27.715867,-82.393946,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,8070,,,,
8067,30th St SE South,27.715876,-82.39435,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,8067,,,,
2989,34th St @  M L King Jr Blvd,27.98125,-82.422487,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,2989,,0.403227,7.581297,99.0
2972,34th St @ 18th Av,27.968199,-82.422318,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2972,,0.284256,6.649552,98.0
2973,34th St @ 21st Av,27.969521,-82.422267,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2973,,0.284256,6.649552,98.0
7021,34th St @ 21st Av,27.96958,-82.422425,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7021,,0.284256,6.649552,98.0
2974,34th St @ 22nd Av,27.971559,-82.422266,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2974,,0.284256,6.649552,98.0
2995,34th St @ 22nd Av,27.97138,-82.422387,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2995,,0.284256,6.649552,98.0
2976,34th St @ 26th Av,27.973977,-82.422317,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2976,,0.284256,6.649552,98.0
2993,34th St @ 26th Av,27.974235,-82.422398,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2993,,0.364734,7.118674,97.0
2977,34th St @ 28th Av,27.975834,-82.422296,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2977,,0.364734,7.118674,97.0
2992,34th St @ Chipco St,27.975637,-82.4224,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2992,,0.364734,7.118674,97.0
2982,34th St @ Genessee St,27.984519,-82.422325,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2982,,0.36609,7.627577,99.0
2987,34th St @ Genessee St,27.984519,-82.422507,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,2987,,0.373254,5.990742,98.0
2978,34th St @ Lake Av,27.977617,-82.422363,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2978,,0.364734,7.118674,97.0
2991,34th St @ Lake Av,27.978096,-82.422525,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,2991,,0.403227,7.581297,99.0
2980,34th St @ Lindell Av,27.979982,-82.422315,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,2980,,0.403227,7.581297,99.0
2990,34th St @ Lindell Av,27.980217,-82.422459,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,2990,,0.403227,7.581297,99.0
7924,34th St @ M L King Jr Blvd,27.981594,-82.422396,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7924,,0.373254,5.990742,98.0
4534,34th St @ Palifox St,27.986808,-82.42241,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4534,,0.404086,7.01079,98.0
7030,34th St @ Palifox St,27.986847,-82.422527,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7030,,0.404086,7.01079,98.0
4539,40th St @ 41st St,28.014023,-82.414487,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4539,,0.488399,6.06665,95.0
1610,40th St @ Bird St,28.023278,-82.415487,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1610,,0.488399,6.06665,95.0
1615,40th St @ Busch Blvd,28.032415,-82.416225,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1615,,0.349806,6.572753,99.0
1601,40th St @ Diana St,28.006823,-82.413962,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1601,,0.493626,5.487713,96.0
1592,40th St @ Ellicott St,27.990364,-82.413977,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1592,,0.305426,6.764162,98.0
1648,40th St @ Ellicott St,27.990768,-82.41421,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1648,,0.306468,5.956543,98.0
1640,40th St @ Fern St,28.005565,-82.414256,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1640,,0.497584,5.374346,96.0
